gene_id	gene_symbol	tissue	score	source
ENSG00000229484.1	RP5-888M10.2	Liver	3.9923436835389195e-05	GTEx
ENSG00000162496.8	DHRS3	Liver	0.002704381114419396	GTEx
ENSG00000221340.1	RNU6ATAC18P	Liver	1.162654189706508e-05	GTEx
ENSG00000276830.1	MIR6730	Liver	0.0	GTEx
ENSG00000272482.1	RP11-474O21.5	Liver	1.347426626967248e-05	GTEx
ENSG00000204518.2	AADACL4	Liver	0.0	GTEx
ENSG00000226166.2	RP11-474O21.2	Liver	0.0	GTEx
ENSG00000188984.11	AADACL3	Liver	0.0	GTEx
ENSG00000157330.9	C1orf158	Liver	0.0	GTEx
ENSG00000116726.4	PRAMEF12	Liver	0.0	GTEx
ENSG00000116721.9	PRAMEF1	Liver	0.0	GTEx
ENSG00000228338.1	LINC01784	Liver	0.0	GTEx
ENSG00000239810.3	PRAMEF11	Liver	0.0	GTEx
ENSG00000231103.2	PRAMEF30P	Liver	0.0	GTEx
ENSG00000179172.9	HNRNPCL1	Liver	7.716716290940025e-07	GTEx
ENSG00000120952.4	PRAMEF2	Liver	0.0	GTEx
ENSG00000243073.3	PRAMEF4	Liver	0.0	GTEx
ENSG00000187545.5	PRAMEF10	Liver	1.9914929817099108e-06	GTEx
ENSG00000204510.5	PRAMEF7	Liver	0.0	GTEx
ENSG00000207434.1	RNU6-1072P	Liver	0.0	GTEx
ENSG00000234064.1	PRAMEF29P	Liver	0.0	GTEx
ENSG00000232423.6	PRAMEF6	Liver	0.0	GTEx
ENSG00000274178.2	PRAMEF28P	Liver	0.0	GTEx
ENSG00000274764.5	PRAMEF27	Liver	0.0	GTEx
ENSG00000277058.2	HNRNPCL3	Liver	0.0	GTEx
ENSG00000229571.7	PRAMEF25	Liver	0.0	GTEx
ENSG00000277862.1	PRAMEF34P	Liver	0.0	GTEx
ENSG00000236179.1	PRAMEF35P	Liver	0.0	GTEx
ENSG00000275774.2	HNRNPCL2	Liver	0.0	GTEx
ENSG00000229978.1	PRAMEF36P	Liver	0.0	GTEx
ENSG00000233336.1	RP13-221M14.2	Liver	0.0	GTEx
ENSG00000280267.4	PRAMEF26	Liver	0.0	GTEx
ENSG00000179412.10	HNRNPCL4	Liver	0.0	GTEx
ENSG00000204505.4	PRAMEF9	Liver	0.0	GTEx
ENSG00000279169.2	PRAMEF13	Liver	0.0	GTEx
ENSG00000279804.2	PRAMEF18	Liver	0.0	GTEx
ENSG00000250894.1	PRAMEF31P	Liver	0.0	GTEx
ENSG00000270601.4	PRAMEF5	Liver	0.0	GTEx
ENSG00000231219.1	PRAMEF32P	Liver	0.0	GTEx
ENSG00000207511.1	RNU6-771P	Liver	0.0	GTEx
ENSG00000182330.10	PRAMEF8	Liver	0.0	GTEx
ENSG00000237700.2	PRAMEF33	Liver	1.0017014036580177e-06	GTEx
ENSG00000204501.7	PRAMEF15	Liver	0.0	GTEx
ENSG00000228229.2	RP11-219C24.10	Liver	0.0	GTEx
ENSG00000204481.7	PRAMEF14	Liver	0.0	GTEx
ENSG00000204480.7	PRAMEF19	Liver	0.0	GTEx
ENSG00000204479.4	PRAMEF17	Liver	0.0	GTEx
ENSG00000204478.9	PRAMEF20	Liver	0.0	GTEx
ENSG00000162494.5	LRRC38	Liver	0.0	GTEx
ENSG00000259961.1	RP4-597A16.2	Liver	0.0	GTEx
ENSG00000215909.3	BRWD1P1	Liver	0.0	GTEx
ENSG00000162493.16	PDPN	Liver	2.2824330072309655e-06	GTEx
ENSG00000222952.1	RNA5SP41	Liver	0.0	GTEx
ENSG00000237445.2	CTA-520D8.2	Liver	0.0	GTEx
ENSG00000253085.1	SCARNA11	Liver	0.0	GTEx
ENSG00000116731.22	PRDM2	Liver	6.022118247554233e-05	GTEx
ENSG00000189337.16	KAZN	Liver	2.6763079540621012e-05	GTEx
ENSG00000252151.1	RNU6-1265P	Liver	0.0	GTEx
ENSG00000231606.1	RP11-344F13.1	Liver	0.0	GTEx
ENSG00000234593.2	RP4-704D23.1	Liver	0.0	GTEx
ENSG00000235829.1	TBCAP2	Liver	0.0	GTEx
ENSG00000175147.11	TMEM51-AS1	Liver	2.2526584432156526e-06	GTEx
ENSG00000171729.13	TMEM51	Liver	3.475116971501489e-05	GTEx
ENSG00000204464.7	C1orf195	Liver	0.0	GTEx
ENSG00000215720.4	RP1-21O18.3	Liver	0.0	GTEx
ENSG00000278480.1	RP5-903E17.2	Liver	0.0	GTEx
ENSG00000142621.19	FHAD1	Liver	4.086771586558911e-07	GTEx
ENSG00000233485.1	RP3-467K16.2	Liver	1.962569119523607e-07	GTEx
ENSG00000236045.1	RP3-467K16.7	Liver	0.0	GTEx
ENSG00000228140.1	RP3-467K16.4	Liver	3.3543173117822204e-07	GTEx
ENSG00000142634.12	EFHD2	Liver	0.00035142492556359	GTEx
ENSG00000162438.11	CTRC	Liver	5.178222033177372e-06	GTEx
ENSG00000142615.7	CELA2A	Liver	7.823054019566141e-06	GTEx
ENSG00000215704.9	CELA2B	Liver	2.3487877498936623e-06	GTEx
ENSG00000132906.17	CASP9	Liver	7.278604849000427e-05	GTEx
ENSG00000116138.12	DNAJC16	Liver	9.088047639302424e-05	GTEx
ENSG00000251866.1	SCARNA21	Liver	0.0	GTEx
ENSG00000272510.1	RP4-680D5.8	Liver	8.261165461505743e-05	GTEx
ENSG00000116771.5	AGMAT	Liver	0.0005280306252658443	GTEx
ENSG00000237301.1	RP4-680D5.2	Liver	4.4925563589961716e-07	GTEx
ENSG00000235084.3	CHCHD2P6	Liver	1.459804338579328e-05	GTEx
ENSG00000252417.1	RNU7-179P	Liver	0.0	GTEx
ENSG00000236500.1	CD24P1	Liver	0.0	GTEx
ENSG00000197312.11	DDI2	Liver	0.0002290089323692046	GTEx
ENSG00000271742.1	RP4-680D5.9	Liver	0.0	GTEx
ENSG00000116786.11	PLEKHM2	Liver	0.0002530837941301574	GTEx
ENSG00000237938.5	RP11-288I21.1	Liver	5.446193109315185e-06	GTEx
ENSG00000162461.7	SLC25A34	Liver	4.90089323692046e-05	GTEx
ENSG00000162460.6	TMEM82	Liver	0.0006119098256061251	GTEx
ENSG00000224459.1	RP11-169K16.4	Liver	0.0	GTEx
ENSG00000162458.12	FBLIM1	Liver	5.227562739259889e-05	GTEx
ENSG00000224321.1	RPL12P14	Liver	8.507018290089324e-06	GTEx
ENSG00000233954.6	UQCRHL	Liver	3.684389621437686e-05	GTEx
ENSG00000178715.8	RP11-169K16.8	Liver	8.298596341982135e-06	GTEx
ENSG00000179743.4	FLJ37453	Liver	2.6669502339430027e-05	GTEx
ENSG00000065526.10	SPEN	Liver	0.0001404678860059549	GTEx
ENSG00000270620.1	RP1-134O19.3	Liver	0.0	GTEx
ENSG00000116809.11	ZBTB17	Liver	0.00013054870267971078	GTEx
ENSG00000234607.2	RP11-5P18.1	Liver	0.0	GTEx
ENSG00000231353.1	RP11-5P18.3	Liver	0.0	GTEx
ENSG00000275503.1	RP11-5P18.11	Liver	0.0	GTEx
ENSG00000224966.4	TBC1D3P6	Liver	0.0	GTEx
ENSG00000183888.4	C1orf64	Liver	0.0	GTEx
ENSG00000173641.17	HSPB7	Liver	1.838366652488303e-05	GTEx
ENSG00000186510.11	CLCNKA	Liver	1.6832837090599743e-06	GTEx
ENSG00000232456.1	RP11-5P18.10	Liver	0.0	GTEx
ENSG00000184908.17	CLCNKB	Liver	3.5116971501488725e-07	GTEx
ENSG00000185519.8	FAM131C	Liver	1.2014461931093153e-06	GTEx
ENSG00000142627.12	EPHA2	Liver	0.0001461505742237346	GTEx
ENSG00000227959.1	RP11-276H7.2	Liver	5.759251382390472e-06	GTEx
ENSG00000224621.1	RP11-276H7.3	Liver	2.752871118672905e-06	GTEx
ENSG00000142632.16	ARHGEF19	Liver	2.091025095703956e-05	GTEx
ENSG00000237276.8	ANO7L1	Liver	8.660144619310932e-06	GTEx
ENSG00000132881.11	RSG1	Liver	3.246278179498086e-05	GTEx
ENSG00000233929.1	MT1XP1	Liver	3.676733304976606e-05	GTEx
ENSG00000037637.10	FBXO42	Liver	5.9157805189281166e-05	GTEx
ENSG00000055070.16	SZRD1	Liver	0.0003472564866014462	GTEx
ENSG00000226457.1	RP11-430L17.1	Liver	0.0	GTEx
ENSG00000187144.11	SPATA21	Liver	1.0360697575499787e-06	GTEx
ENSG00000157191.19	NECAP2	Liver	0.0002594640578477244	GTEx
ENSG00000226029.1	LINC01772	Liver	6.251807741386644e-06	GTEx
ENSG00000080947.14	CROCCP3	Liver	1.1878349638451723e-05	GTEx
ENSG00000206652.1	RNU1-1	Liver	0.0	GTEx
ENSG00000261135.1	RP4-798A10.7	Liver	3.1578051892811566e-06	GTEx
ENSG00000224174.2	RP4-798A10.4	Liver	0.0	GTEx
ENSG00000233421.4	LINC01783	Liver	8.818375159506593e-07	GTEx
ENSG00000277344.1	RNU1-6P	Liver	0.0	GTEx
ENSG00000268991.2	FAM231B	Liver	0.0	GTEx
ENSG00000225710.1	RP5-875O13.6	Liver	0.0	GTEx
ENSG00000219481.10	NBPF1	Liver	2.899191833262442e-05	GTEx
ENSG00000271732.1	RP5-1182A14.5	Liver	7.381539770310506e-06	GTEx
ENSG00000215908.10	CROCCP2	Liver	0.0006210974053594214	GTEx
ENSG00000186301.8	MST1P2	Liver	0.0034359846873670778	GTEx
ENSG00000282143.1	RP1-163M9.8	Liver	0.0	GTEx
ENSG00000207513.1	RNU1-3	Liver	0.0	GTEx
ENSG00000237847.2	FAM231A	Liver	0.0	GTEx
ENSG00000280114.1	RP5-875O13.7	Liver	1.0839642705231816e-05	GTEx
ENSG00000236698.1	EIF1AXP1	Liver	1.850276478094428e-05	GTEx
ENSG00000268869.5	ESPNP	Liver	6.240748617609528e-06	GTEx
ENSG00000279151.1	RP1-163M9.7	Liver	0.0	GTEx
ENSG00000279132.2	FAM231C	Liver	0.0	GTEx
ENSG00000282740.1	RP5-1182A14.7	Liver	0.0	GTEx
ENSG00000207389.1	RNU1-4	Liver	0.0	GTEx
ENSG00000227684.2	CROCCP4	Liver	0.0	GTEx
ENSG00000186715.10	MST1L	Liver	0.00039225861335601874	GTEx
ENSG00000223643.6	RP11-108M9.1	Liver	0.0	GTEx
ENSG00000230239.1	RP11-108M9.2	Liver	0.0	GTEx
ENSG00000263811.1	MIR3675	Liver	0.0	GTEx
ENSG00000228549.3	RP11-108M9.3	Liver	3.1178222033177375e-06	GTEx
ENSG00000238142.1	RP11-108M9.4	Liver	0.00011726924712888133	GTEx
ENSG00000235241.1	RP11-108M9.5	Liver	3.029349213100808e-05	GTEx
ENSG00000207005.1	RNU1-2	Liver	0.0	GTEx
ENSG00000272426.1	RP11-108M9.6	Liver	3.2547851977881753e-06	GTEx
ENSG00000058453.16	CROCC	Liver	4.364951084644832e-05	GTEx
ENSG00000117122.13	MFAP2	Liver	3.974478945129732e-06	GTEx
ENSG00000226526.1	RP1-37C10.3	Liver	0.0	GTEx
ENSG00000159363.17	ATP13A2	Liver	6.740110591237772e-05	GTEx
ENSG00000117118.9	SDHB	Liver	0.002125903870693322	GTEx
ENSG00000117115.12	PADI2	Liver	7.500638026371756e-06	GTEx
ENSG00000204362.6	RP11-380J14.1	Liver	0.0	GTEx
ENSG00000282843.1	RP11-380J14.4	Liver	0.0	GTEx
ENSG00000142623.9	PADI1	Liver	1.0616758826031475e-06	GTEx
ENSG00000142619.4	PADI3	Liver	0.0	GTEx
ENSG00000266634.1	MIR3972	Liver	0.0	GTEx
ENSG00000159339.13	PADI4	Liver	1.1746490854955339e-05	GTEx
ENSG00000276747.1	PADI6	Liver	0.0	GTEx
ENSG00000179051.13	RCC2	Liver	0.00015761803487877497	GTEx
ENSG00000074964.16	ARHGEF10L	Liver	0.0009413866439812845	GTEx
ENSG00000236648.1	RP11-473A10.2	Liver	0.0	GTEx
ENSG00000117148.7	ACTL8	Liver	0.0	GTEx
ENSG00000261781.1	LINC01654	Liver	0.0	GTEx
ENSG00000117154.11	IGSF21	Liver	3.447894512973203e-06	GTEx
ENSG00000280222.1	RP11-174G17.3	Liver	1.1036154827732879e-07	GTEx
ENSG00000230035.2	RP11-174G17	Liver	0.0	GTEx
ENSG00000225387.1	RP11-422P22.1	Liver	0.0	GTEx
ENSG00000179023.8	KLHDC7A	Liver	5.2437260740110587e-05	GTEx
ENSG00000235282.3	DYNLL1P3	Liver	0.0	GTEx
ENSG00000225478.2	RP1-8B22.2	Liver	0.0	GTEx
ENSG00000009709.11	PAX7	Liver	0.0	GTEx
ENSG00000179002.5	TAS1R2	Liver	0.0	GTEx
ENSG00000159423.16	ALDH4A1	Liver	0.004564015312632922	GTEx
ENSG00000265606.1	MIR4695	Liver	0.0	GTEx
ENSG00000221662.1	MIR1290	Liver	0.0	GTEx
ENSG00000169991.10	IFFO2	Liver	5.6393024245002124e-05	GTEx
ENSG00000272084.1	RP5-1126H10.2	Liver	1.2512122501063379e-05	GTEx
ENSG00000127481.14	UBR4	Liver	0.00020935772011909824	GTEx
ENSG00000230424.1	RP1-43E13.2	Liver	4.148872820076564e-06	GTEx
ENSG00000127463.13	EMC1	Liver	7.893662271373883e-05	GTEx
ENSG00000053372.4	MRTO4	Liver	0.00021607826456826882	GTEx
ENSG00000211454.13	AKR7L	Liver	0.0004347937048064653	GTEx
ENSG00000162482.4	AKR7A3	Liver	0.001216758826031476	GTEx
ENSG00000270728.1	RP4-657E11.10	Liver	1.5372182050191407e-05	GTEx
ENSG00000053371.12	AKR7A2	Liver	0.0006814121650361548	GTEx
ENSG00000200403.1	RNU6-1099P	Liver	0.0	GTEx
ENSG00000040487.12	PQLC2	Liver	0.00022560612505316885	GTEx
ENSG00000077549.17	CAPZB	Liver	0.0006444917056571671	GTEx
ENSG00000240490.3	RN7SL277P	Liver	0.0	GTEx
ENSG00000201609.1	RNU4-28P	Liver	0.0	GTEx
ENSG00000235185.1	RP5-1056L3.1	Liver	0.0	GTEx
ENSG00000173436.13	MINOS1	Liver	0.0001308379413015738	GTEx
ENSG00000226396.1	RP5-1056L3.3	Liver	5.515099957464909e-05	GTEx
ENSG00000158747.13	NBL1	Liver	3.071884304551254e-05	GTEx
ENSG00000158748.3	HTR6	Liver	0.0	GTEx
ENSG00000162542.13	TMCO4	Liver	8.752020416843897e-05	GTEx
ENSG00000178828.6	RNF186	Liver	5.3917481922586134e-06	GTEx
ENSG00000235434.1	RP11-91K11.2	Liver	0.0	GTEx
ENSG00000169914.5	OTUD3	Liver	3.615482773287963e-05	GTEx
ENSG00000188784.4	PLA2G2E	Liver	0.0	GTEx
ENSG00000242688.3	RN7SL304P	Liver	0.0	GTEx
ENSG00000188257.10	PLA2G2A	Liver	0.0034385367928541047	GTEx
ENSG00000127472.10	PLA2G5	Liver	4.4687367077839216e-05	GTEx
ENSG00000117215.14	PLA2G2D	Liver	3.6792854104636324e-07	GTEx
ENSG00000158786.4	PLA2G2F	Liver	0.0	GTEx
ENSG00000227066.1	RP3-340N1.2	Liver	1.366397277754147e-05	GTEx
ENSG00000187980.6	PLA2G2C	Liver	4.278179498085921e-07	GTEx
ENSG00000225986.1	UBXN10-AS1	Liver	3.01999149298171e-06	GTEx
ENSG00000162543.5	UBXN10	Liver	3.356869417269247e-05	GTEx
ENSG00000228105.1	LINC01757	Liver	0.0	GTEx
ENSG00000158816.15	VWA5B1	Liver	0.0	GTEx
ENSG00000226664.1	RP4-745E8.2	Liver	0.0	GTEx
ENSG00000236963.6	LINC01141	Liver	2.800510421097405e-07	GTEx
ENSG00000226487.1	RP4-749H3.2	Liver	0.0	GTEx
ENSG00000162545.5	CAMK2N1	Liver	0.0005794980859208848	GTEx
ENSG00000090432.6	MUL1	Liver	0.0002973202892386219	GTEx
ENSG00000215520.3	RPS4XP4	Liver	0.0	GTEx
ENSG00000183114.7	FAM43B	Liver	4.26371756699277e-06	GTEx
ENSG00000158825.5	CDA	Liver	0.0008880476393024245	GTEx
ENSG00000158828.7	PINK1	Liver	0.0002136962994470438	GTEx
ENSG00000117242.7	PINK1-AS	Liver	2.7018290089323695e-05	GTEx
ENSG00000244038.9	DDOST	Liver	0.0010624415142492557	GTEx
ENSG00000117245.12	KIF17	Liver	9.190131858783497e-06	GTEx
ENSG00000235432.1	RP5-930J4.5	Liver	0.0	GTEx
ENSG00000189410.11	SH2D5	Liver	5.852828583581454e-07	GTEx
ENSG00000233069.1	RP5-930J4.2	Liver	0.0	GTEx
ENSG00000127483.17	HP1BP3	Liver	0.0004254359846873671	GTEx
ENSG00000075151.20	EIF4G3	Liver	0.0001184006805614632	GTEx
ENSG00000251914.1	RNU7-200P	Liver	0.0	GTEx
ENSG00000221808.1	MIR1256	Liver	0.0	GTEx
ENSG00000233072.1	RPS15AP6	Liver	0.0	GTEx
ENSG00000236073.2	RP11-487E1.2	Liver	0.0	GTEx
ENSG00000235112.1	HSPE1P27	Liver	0.0	GTEx
ENSG00000117298.14	ECE1	Liver	0.0005236920459378987	GTEx
ENSG00000236936.1	RP3-329E20.2	Liver	0.0	GTEx
ENSG00000231105.1	RP5-1071N3.1	Liver	1.0218630370055296e-06	GTEx
ENSG00000236216.5	PPP1R11P1	Liver	0.0	GTEx
ENSG00000228823.1	RP11-293F5.8	Liver	0.0	GTEx
ENSG00000236009.1	RP11-293F5.1	Liver	0.0	GTEx
ENSG00000227001.3	NBPF2P	Liver	2.3896214376860913e-06	GTEx
ENSG00000187952.9	HS6ST1P1	Liver	7.338153977031051e-06	GTEx
ENSG00000186543.7	CROCCP5	Liver	0.0	GTEx
ENSG00000142794.18	NBPF3	Liver	7.751595065929392e-06	GTEx
ENSG00000176378.8	PFN1P10	Liver	0.0	GTEx
ENSG00000162551.13	ALPL	Liver	0.0008887282007656316	GTEx
ENSG00000233431.1	RP11-63N8.3	Liver	0.0	GTEx
ENSG00000076864.19	RAP1GAP	Liver	0.0002798809017439388	GTEx
ENSG00000090686.15	USP48	Liver	0.00014855806039982986	GTEx
ENSG00000231978.2	RP11-132G19.3	Liver	0.0	GTEx
ENSG00000187942.11	LDLRAD2	Liver	4.466184602296895e-06	GTEx
ENSG00000142798.17	HSPG2	Liver	5.8885580603998306e-05	GTEx
ENSG00000232037.3	RP11-26H16.1	Liver	1.1288813270948533e-07	GTEx
ENSG00000283234.1	RP11-26H16.4	Liver	0.0	GTEx
ENSG00000219073.7	CELA3B	Liver	1.3645257337303275e-05	GTEx
ENSG00000273610.1	RN7SL386P	Liver	0.0	GTEx
ENSG00000201919.1	RNU6-1022P	Liver	0.0	GTEx
ENSG00000142789.19	CELA3A	Liver	4.4695874096129304e-05	GTEx
ENSG00000278124.1	RN7SL186P	Liver	0.0	GTEx
ENSG00000201273.1	RNU6-776P	Liver	0.0	GTEx
ENSG00000228397.2	LINC01635	Liver	0.0	GTEx
ENSG00000218510.6	LINC00339	Liver	0.0001296384517226712	GTEx
ENSG00000070831.15	CDC42	Liver	0.0006005954912803062	GTEx
ENSG00000230068.2	CDC42-IT1	Liver	0.0	GTEx
ENSG00000271428.1	RP1-224A6.8	Liver	0.0	GTEx
ENSG00000271840.1	RP1-224A6.9	Liver	7.339855380689068e-06	GTEx
ENSG00000162552.14	WNT4	Liver	6.8285835814547e-06	GTEx
ENSG00000266564.1	MIR4418	Liver	0.0	GTEx
ENSG00000234397.3	RP11-415K20.1	Liver	0.0	GTEx
ENSG00000279625.1	RP11-415K20.2	Liver	0.0	GTEx
ENSG00000184677.16	ZBTB40	Liver	7.670778392173542e-05	GTEx
ENSG00000237200.1	ZBTB40-IT1	Liver	3.4538494257762658e-06	GTEx
ENSG00000070886.11	EPHA8	Liver	9.031901318587835e-08	GTEx
ENSG00000276835.2	MIR6127	Liver	0.0	GTEx
ENSG00000173372.16	C1QA	Liver	0.0002872820076563164	GTEx
ENSG00000159189.11	C1QC	Liver	0.00021207996597192685	GTEx
ENSG00000173369.15	C1QB	Liver	0.0002786899191833263	GTEx
ENSG00000133216.16	EPHB2	Liver	1.3534666099532116e-06	GTEx
ENSG00000265422.1	MIR4684	Liver	0.0	GTEx
ENSG00000225952.1	RP11-69E9.1	Liver	0.0	GTEx
ENSG00000264014.1	MIR4253	Liver	0.0	GTEx
ENSG00000215906.8	LACTBL1	Liver	0.0	GTEx
ENSG00000227868.5	C1orf234	Liver	8.000850701829008e-07	GTEx
ENSG00000004487.15	KDM1A	Liver	0.0002621012335176521	GTEx
ENSG00000240553.1	RP1-184J9.2	Liver	0.0	GTEx
ENSG00000263793.1	MIR3115	Liver	0.0	GTEx
ENSG00000266802.1	MIR4419A	Liver	0.0	GTEx
ENSG00000169641.13	LUZP1	Liver	3.075287111867291e-05	GTEx
ENSG00000229010.1	RP5-979D14.1	Liver	0.0	GTEx
ENSG00000206935.1	RNU6-514P	Liver	0.0	GTEx
ENSG00000252578.1	RNU6-135P	Liver	0.0	GTEx
ENSG00000179546.4	HTR1D	Liver	0.0	GTEx
ENSG00000215381.3	RP5-1057J7.1	Liver	0.0	GTEx
ENSG00000261326.2	LINC01355	Liver	5.659719268396428e-05	GTEx
ENSG00000125944.18	HNRNPR	Liver	0.0001565546575925138	GTEx
ENSG00000125945.14	ZNF436	Liver	3.9634198213526166e-05	GTEx
ENSG00000249087.6	ZNF436-AS1	Liver	2.0144619310931523e-05	GTEx
ENSG00000271420.1	RP5-1057J7.7	Liver	3.413015737983837e-05	GTEx
ENSG00000204219.9	TCEA3	Liver	0.0008418545299872394	GTEx
ENSG00000232482.2	RP4-654C18.1	Liver	8.976605699702254e-07	GTEx
ENSG00000088280.18	ASAP3	Liver	0.00014388770735857085	GTEx
ENSG00000007968.6	E2F2	Liver	1.825606125053169e-06	GTEx
ENSG00000235052.1	RP1-150O5.3	Liver	0.0	GTEx
ENSG00000117318.8	ID3	Liver	0.00027154402381965125	GTEx
ENSG00000197880.8	MDS2	Liver	5.783071033602722e-07	GTEx
ENSG00000229239.2	RP11-223J15.2	Liver	0.0	GTEx
ENSG00000142676.12	RPL11	Liver	0.004118247554232242	GTEx
ENSG00000011007.12	ELOA	Liver	0.0002556358996171842	GTEx
ENSG00000236810.5	ELOA-AS1	Liver	3.7209698000850704e-05	GTEx
ENSG00000057757.9	PITHD1	Liver	0.00039846873670778394	GTEx
ENSG00000011009.10	LYPLA2	Liver	0.0006725648660144619	GTEx
ENSG00000117308.14	GALE	Liver	0.00037184176945980434	GTEx
ENSG00000117305.14	HMGCL	Liver	0.0013196937473415567	GTEx
ENSG00000179163.11	FUCA1	Liver	0.0004146320714589537	GTEx
ENSG00000188822.7	CNR2	Liver	1.075627392598894e-06	GTEx
ENSG00000229106.1	BTBD6P1	Liver	0.0	GTEx
ENSG00000232557.3	RP11-4M23.3	Liver	0.0	GTEx
ENSG00000264926.1	MIR378F	Liver	0.0	GTEx
ENSG00000230228.2	RP11-4M23.4	Liver	0.0	GTEx
ENSG00000189266.11	PNRC2	Liver	0.00032735006380263723	GTEx
ENSG00000188529.14	SRSF10	Liver	0.00020884729902169287	GTEx
ENSG00000215905.4	RP11-4M23.7	Liver	0.0	GTEx
ENSG00000225315.2	RP11-293P20.2	Liver	0.0	GTEx
ENSG00000142661.18	MYOM3	Liver	9.217354317311782e-07	GTEx
ENSG00000230703.1	RP11-293P20.4	Liver	0.0	GTEx
ENSG00000142677.3	IL22RA1	Liver	8.040833687792429e-05	GTEx
ENSG00000185436.11	IFNLR1	Liver	8.928966397277753e-05	GTEx
ENSG00000230023.2	RP11-10N16.2	Liver	0.0	GTEx
ENSG00000232298.2	RP11-10N16.3	Liver	1.3379838366652488e-06	GTEx
ENSG00000158055.15	GRHL3	Liver	3.2096980008507018e-06	GTEx
ENSG00000001460.17	STPG1	Liver	6.638026371756699e-06	GTEx
ENSG00000001461.16	NIPAL3	Liver	1.9795831561037855e-05	GTEx
ENSG00000117602.11	RCAN3	Liver	1.3718417694598044e-05	GTEx
ENSG00000264443.1	RP4-594I10.3	Liver	5.1731178222033185e-06	GTEx
ENSG00000184454.6	NCMAP	Liver	1.7881752445767762e-05	GTEx
ENSG00000227312.2	RP11-496D1.2	Liver	0.0	GTEx
ENSG00000239106.1	Y_RNA	Liver	0.0	GTEx
ENSG00000133226.16	SRRM1	Liver	0.00027537218205019146	GTEx
ENSG00000169504.14	CLIC4	Liver	0.00038536792854104636	GTEx
ENSG00000238482.1	RNU6-1208P	Liver	0.0	GTEx
ENSG00000020633.18	RUNX3	Liver	2.3802637175669926e-05	GTEx
ENSG00000278034.1	MIR6731	Liver	0.0	GTEx
ENSG00000229162.1	RP11-84D1.1	Liver	0.0	GTEx
ENSG00000261025.1	RP11-84D1.2	Liver	0.0	GTEx
ENSG00000264371.1	MIR4425	Liver	0.0	GTEx
ENSG00000233755.1	RP4-799D16.1	Liver	0.0	GTEx
ENSG00000233419.3	RP4-781L3.1	Liver	0.0	GTEx
ENSG00000231953.2	RP4-706G24.1	Liver	0.0	GTEx
ENSG00000117614.9	SYF2	Liver	0.0001798383666524883	GTEx
ENSG00000117616.17	RSRP1	Liver	0.00045767758400680556	GTEx
ENSG00000272432.1	RP3-465N24.6	Liver	4.508719693747342e-06	GTEx
ENSG00000261349.1	RP3-465N24.5	Liver	4.181199489578902e-06	GTEx
ENSG00000187010.19	RHD	Liver	2.6065504040833686e-06	GTEx
ENSG00000224183.1	SDHDP6	Liver	3.5253083794130158e-06	GTEx
ENSG00000259984.1	RP11-335G20.7	Liver	0.0	GTEx
ENSG00000183726.10	TMEM50A	Liver	0.00025920884729902166	GTEx
ENSG00000188672.17	RHCE	Liver	9.229264142917907e-06	GTEx
ENSG00000238084.4	RP3-469D22.1	Liver	2.9774564015312633e-06	GTEx
ENSG00000204178.9	TMEM57	Liver	0.000310761378136963	GTEx
ENSG00000157978.11	LDLRAP1	Liver	0.00020816673755848575	GTEx
ENSG00000225643.1	RP11-70P17.1	Liver	5.137388345384942e-06	GTEx
ENSG00000117643.14	MAN1C1	Liver	8.563164610803912e-05	GTEx
ENSG00000233478.1	RP1-187B23.1	Liver	1.8136962994470438e-06	GTEx
ENSG00000162430.16	SELENON	Liver	0.0001723521905572097	GTEx
ENSG00000228172.5	RP1-317E23.3	Liver	9.140791152700978e-06	GTEx
ENSG00000117640.17	MTFR1L	Liver	0.0005293917481922586	GTEx
ENSG00000127423.10	AUNIP	Liver	4.706082518077414e-06	GTEx
ENSG00000236528.1	RP1-125I3.2	Liver	0.0	GTEx
ENSG00000182749.5	PAQR7	Liver	5.053168864313058e-05	GTEx
ENSG00000207302.1	Y_RNA	Liver	0.0	GTEx
ENSG00000117632.22	STMN1	Liver	2.5597618034878773e-05	GTEx
ENSG00000229786.1	SNRPFP2	Liver	0.0	GTEx
ENSG00000223624.1	RP1-125I3.4	Liver	0.0	GTEx
ENSG00000283938.1	MIR3917	Liver	0.0	GTEx
ENSG00000158006.13	PAFAH2	Liver	0.00014388770735857085	GTEx
ENSG00000207237.1	RNU6-110P	Liver	0.0	GTEx
ENSG00000252190.1	SCARNA17	Liver	0.0	GTEx
ENSG00000252691.1	SCARNA18	Liver	0.0	GTEx
ENSG00000158008.9	EXTL1	Liver	4.184602296894938e-07	GTEx
ENSG00000158014.14	SLC30A2	Liver	6.288387920034028e-07	GTEx
ENSG00000284309.1	RP11-96L14.9	Liver	0.0	GTEx
ENSG00000158022.6	TRIM63	Liver	1.5327945555082943e-06	GTEx
ENSG00000175087.9	PDIK1L	Liver	5.6656741811994895e-05	GTEx
ENSG00000197245.5	FAM110D	Liver	4.113994045087197e-06	GTEx
ENSG00000282872.1	RP11-96L14.8	Liver	0.0	GTEx
ENSG00000236782.6	RP11-96L14.7	Liver	1.4069757549978732e-06	GTEx
ENSG00000142684.8	ZNF593	Liver	0.0	GTEx
ENSG00000142675.17	CNKSR1	Liver	2.0672054444917058e-05	GTEx
ENSG00000188782.8	CATSPER4	Liver	0.0	GTEx
